Transaction ID,IP,City,Lat,Lng,Continent,Capital,Country,Transaction Date and Time,Transaction Amount,Cardholder Name,Card Number (Hashed or Encrypted),Merchant Name,Merchant Category Code (MCC),Transaction Location (City or ZIP Code),Transaction Currency,Card Type,Card Expiration Date,CVV Code (Hashed or Encrypted),Transaction Response Code,Fraud Flag or Label,Previous Transactions,Transaction Source,IP Address,Device Information,User Account Information,Transaction Notes
1d5c03d1-9b0f-4542-b704-458e8e3d3338,89.6.133.43,Vigo,42.22986,-8.75608,Europe,Madrid,Spain,2022-09-18 16:58:25,2485.9,Kismat Gala,cc0ed29ce5fa57bfe34a14606ac36152355558dc70e537784f9538a9b0178b6f,Bobal-Gala,1753,Mathura,USD,American Express,04/30,b967fb22d506bda1b4d8a878f46c85862f5d71bb7669ecc6b0fe65f5ad19f844,12,1,1,Online,89.6.133.43,Desktop,,"Asperiores beatae beatae eum. Molestias voluptatum culpa eos iure quo porro. Perferendis necessitatibus possimus culpa.
Temporibus explicabo incidunt ea dolorem distinctio deleniti."
2892457d-d18e-4680-a475-5012ded80f9b,158.227.165.147,Lejona,43.3345,-2.98593,Europe,Madrid,Spain,2021-03-04 21:26:22,761.05,Madhav Acharya,019f1519d3a5e2f314d72c572c33d99d2d1763cd86291fe0a6c9722d4e221a52,Aurora-Kala,4014,Kharagpur,INR,Visa,11/23,f10d91a7596bf5a6773579ff1306afdc363b0be08602c768907c09261cad3a56,0,1,2,In-Person,158.227.165.147,Mobile,kiaraanne,Sit dolores repellendus temporibus. Iure quas rerum exercitationem repudiandae nam facere. Enim dolorem consequuntur cumque temporibus quia debitis.
afb19060-4100-4f1e-aa69-dd09c7785a86,144.45.249.27,Austin,30.27226,-97.73996,North America,"Washington, D.C.",United States,2023-06-09 00:22:04,2065.6,Adah Subramaniam,66b20a3814a4caa6cc1bddb9de0752409f24d2dee18a7ee2f792fb59d58d1cae,Jayaraman-Chada,9835,Moradabad,USD,American Express,04/31,dcfc099d43f386978350ffcb8ab6b3e7fc3d7f6904888e44341b383e9a167168,12,1,2,In-Person,144.45.249.27,Tablet,xdube,"Blanditiis debitis provident. Velit maiores magni amet omnis quod sequi laboriosam.
Vitae necessitatibus accusantium saepe sed."
7dd05bba-1f50-4b92-bfbb-324e79778f41,193.172.95.20,The Hague,52.04838,4.27714,Europe,Amsterdam,Netherlands,2021-04-21 06:23:14,4524.26,Parinaaz Sur,5f3050dd89572adf9f782bc54f26c4d57ecdea58d2bde2d70871033c3122644e,Wadhwa-Swaminathan,4306,Ramagundam,USD,MasterCard,11/24,a0eaec5a55dc2f5b2ba523018adc485ff620b9d83509b9f37186a7716e438d21,5,1,2,Online,193.172.95.20,Mobile,,"Facilis expedita facere enim. Quae quidem sapiente quia inventore. Cum maxime totam error aspernatur dolorum.
Ab accusantium veniam ipsa assumenda id.
Nisi dolorem architecto eos."
db45fe11-3759-4d27-ae9f-8fd637439f91,83.191.139.127,Stockholm,59.4062,17.95203,Europe,Stockholm,Sweden,2022-10-08 11:06:04,2384.22,Samarth Bhalla,2f8afcdd2c331e99498da4f58b6576ac0a7e9a487738499a79551853ea7bd689,Rajan-Maharaj,5141,Warangal,EUR,American Express,05/25,4cc3d9cba4633096fadf09ea1106b4b321ab81b1d461c3d6994f0e303f631249,0,1,2,In-Person,83.191.139.127,Mobile,,"Nemo earum at tempora aut. Alias placeat eaque. Esse itaque iste id cupiditate aspernatur tempora unde.
Ipsum libero architecto dignissimos. Earum inventore vel provident ut similique repudiandae."
1f2d36f4-c13e-4a69-a2f5-fb32649ed7b3,161.61.80.182,Fort Worth,32.65493,-97.3188,North America,"Washington, D.C.",United States,2021-07-21 01:26:24,3411.58,Zara Hora,2951b5d36d4fdecf193ad7ed8e01dab48ef21026a97301cd642a2883d5f32d82,"Sarraf, Dewan and Balay",9237,Nadiad,USD,Visa,06/33,af5422f824076084bed9b8a09086ac59f0ed8c74eea7b189d2809b198ba1f6ee,12,1,1,In-Person,161.61.80.182,Mobile,,Minima quis iure repudiandae nulla expedita nemo. Adipisci quam aliquam exercitationem officia neque earum. Tenetur id voluptates illum. Eligendi in fugiat quisquam quod nihil alias blanditiis.
82aec46a-6b4e-47e3-a854-fe54ed0e7484,210.74.72.86,Chengdu,30.65946,104.06574,Asia,Beijing,China,2020-04-15 14:37:27,1380.02,Dhanuk Sekhon,1465d9eff27fd629b05630e6a3386ca7fbf1352f3d959aa7fcf94d61c96c7710,"Sampath, Wali and Tandon",8445,Durgapur,USD,MasterCard,11/24,fabf5b7fedb3e62a81c9298b19706249ee128011bf9d94867681020c16f8b741,5,1,3 or more,In-Person,210.74.72.86,Desktop,,"Soluta illo vel. Necessitatibus natus enim error.
Sequi veniam ipsum voluptates repudiandae accusantium unde. Dolore voluptate libero totam. Iste consequatur mollitia."
3a0420ce-8dc1-4a85-a245-50cb95eb3a7a,93.209.190.181,Darmstadt,49.86571,8.62604,Europe,Berlin,Germany,2023-06-26 18:12:52,2382.64,Nitara Kumar,eb774cf504c994310703e8c43444e0afd97f758621c4047db171338edceae183,"Jani, Baral and Suri",2093,Phagwara,USD,American Express,03/31,83f814f7a92e365cbd79f9addceed185761a8d38a06a2d4350bb1fe4b7632b34,12,1,1,Online,93.209.190.181,Mobile,,Non aspernatur quis aliquid maiores beatae. Amet reiciendis accusamus beatae. Quisquam qui quae velit asperiores officia autem corrupti.
c5b15e4e-92ff-4599-885c-cdfc5d2ec0aa,207.189.79.106,Monroe,32.58997,-92.06862,North America,"Washington, D.C.",United States,2023-03-11 14:25:09,1150.53,Darshit Virk,7ef172352145b91a50d28e0b981b807cbcb340373424dd089c53bc89891f2c86,Goda Group,4946,Durgapur,INR,Visa,02/26,0b35b06a22779418f775a804f36485f7bc978071d1709ad263a68f4f18117b11,5,1,3 or more,Online,207.189.79.106,Tablet,dmadan,Ab blanditiis odit debitis corrupti adipisci laudantium. Dolores explicabo pariatur quaerat adipisci temporibus.
d2f34390-ba4f-4791-9ee0-1bdfd5597c3c,190.66.90.49,"Bogota, D.C.",4.61496,-74.06941,South America,Bogota,Colombia,2020-10-29 20:31:19,909.41,Mishti Gaba,ed292fdf5ced2b9b99b96a070e794effba47acff46563b5c0ad8451a5b34fa89,"Bora, Mand and Divan",4511,Bally,EUR,MasterCard,09/33,a435270b90e9b7091c77f478df0b8f78dddd32079b75698b8de902061f74efaf,0,1,1,Online,190.66.90.49,Tablet,,Fugit consectetur distinctio. Officiis sunt non totam. Excepturi quaerat enim laborum. Provident laborum exercitationem iure.
7de34946-e100-43ed-b79f-710f79e26a3c,3.255.230.55,Dublin,53.34807,-6.24827,Europe,Dublin,Ireland,2023-08-06 16:13:33,169.59,Seher Dugar,57ac9dcef7c35493efc785c0499bfc2c899a48689f56ae0335fdfa6b9e185390,Kalla PLC,2037,Bhusawal,USD,MasterCard,04/27,953815689985e39a762284426cd5884050ea56b7001aa332b18d44d8df0ba478,0,1,2,In-Person,3.255.230.55,Tablet,devanshvirk,"Pariatur magnam itaque ut natus sit. Corporis nemo sunt tempora nihil fugiat.
Corporis numquam architecto consequatur odio nam quam atque. Iusto cupiditate quo sapiente unde."
bfd78d77-0e57-4686-af6a-1ddbafb7dc4f,148.104.29.40,Melbourne,28.0913,-80.63837,North America,"Washington, D.C.",United States,2020-12-06 02:23:28,2698.81,Reyansh Subramaniam,0aaa59168acc87b961c5b3bfbce75b603db88553eee55575248ea1573ea50a2c,"Deol, Goswami and Dar",7994,Bhatpara,INR,MasterCard,02/32,5c17cac5569c1ab72a3f009c7608dfc49299ad8f447e4724030ea416383b04fd,12,1,1,Online,148.104.29.40,Mobile,,"Voluptas architecto vel optio. Libero itaque fugiat veniam.
Neque veniam natus. Eius doloribus at dolorem molestias quo."
4474620f-4a2e-4f2e-bc9e-2e512ebf3e2f,206.240.163.36,Monroe,32.58997,-92.06862,North America,"Washington, D.C.",United States,2022-05-07 18:47:33,2698.55,Jiya Chaudhary,417420c46a3973b280a837b8542d11b5a97c8399e1180626702413832d4002c2,Walia PLC,7082,Etawah,USD,Visa,01/25,23c5910b8b10cfa86e40099cf01e5c2b36f4dd0a903f0c60e5517ea177f4d390,12,1,1,In-Person,206.240.163.36,Desktop,rashabail,Distinctio necessitatibus quibusdam ullam quis. Possimus dolorem placeat impedit maxime.
38476077-de4e-4662-bd7b-03682b80073f,139.4.136.157,Zerbst/Anhalt,51.96663,12.13963,Europe,Berlin,Germany,2020-01-17 10:11:07,3529.4,Divit Sahota,440fc0dcfe5af93570622c9f1d6e90c7b0f9063d0f16dbc507fc7d28a86f0d0d,"Varughese, Kuruvilla and Goel",3386,Alwar,INR,MasterCard,05/30,b1585fdb272b31401eaac5dd46a936c1c09b4861e53e23f12ac72fc077b3c82c,12,1,3 or more,Online,139.4.136.157,Desktop,,"Facere minus cumque provident quasi deleniti. Quasi tenetur doloremque magnam.
Ratione qui beatae eligendi beatae. Aut ex maiores deleniti ullam necessitatibus."
904a2807-ac10-4252-a80c-b125d43140d9,129.126.251.126,Singapore,1.32523,103.74896,Asia,Singapore,Singapore,2023-03-08 11:50:09,3466.71,Saanvi Sangha,9642caf9736744eff2e020440c4daa0072279b7f4b759f90bd20b4d9268b90bb,Bhargava-Ben,9229,Bongaigaon,EUR,MasterCard,08/30,d874e4e4a5df21173b0f83e313151f813bea4f488686efe670ae47f87c177595,12,1,1,In-Person,129.126.251.126,Desktop,batraryan,Iure cumque omnis voluptates saepe fuga vitae. Provident incidunt accusantium. Beatae ex voluptatibus. Laborum quidem accusantium nostrum vero vel.
177e35f4-b613-4773-8e54-126030d52420,153.45.84.100,Palo Alto,37.41188,-122.14806,North America,"Washington, D.C.",United States,2020-01-08 18:09:27,4239.64,Umang Banerjee,08304450d1b01d129a69830560a69ddc381f10a15d62a80826c9ccc515de637c,Sharma-Mane,4556,Bhagalpur,INR,MasterCard,03/26,219de1387a6743e583e805aad3bf0ffc69dc2107e6d233d43ee8ab62434729e9,5,1,1,In-Person,153.45.84.100,Tablet,,Dignissimos illum aut quo. In dolores beatae ea. Magni vitae praesentium neque nobis.
32911ba5-709e-4bc1-8811-58a269466923,139.95.158.83,San Mateo,37.56188,-122.3252,North America,"Washington, D.C.",United States,2021-07-09 19:01:59,3384.03,Hiran Srinivasan,1973034c4f780362cfeaf0b631aa16b64e46c87cad5078df60641afbcad37512,Subramanian-Barad,9689,Ahmednagar,EUR,Visa,01/26,5426d2ca50f244fb43fe9eafc82da08f33f3b4f8d9140802bd0102e780b629d6,5,1,2,In-Person,139.95.158.83,Desktop,qraj,"Veritatis voluptatum iusto repudiandae dolor. Officia delectus quam.
Itaque commodi recusandae voluptate quisquam. Porro iusto aperiam accusamus.
Aspernatur perferendis hic."
c3a4d663-5673-4ba5-809b-c72fd2c51959,206.121.223.245,South Plainfield,40.55498,-74.4269,North America,"Washington, D.C.",United States,2021-06-28 16:43:10,3456.4,Taran Butala,0982c9858eb5df07f07d43c7f87ffc856e634aab24cb429afcfc6fee8cb6f1f0,Sibal-Grover,1870,Fatehpur,USD,MasterCard,09/27,8c004c94eb689b3765ccb51f03e1aa3392f46c6852196c8602b7ee6fc0c9d7de,0,1,3 or more,In-Person,206.121.223.245,Tablet,sghose,Voluptatibus similique aut delectus itaque. Sit recusandae maiores ea dolores natus vitae.
bd93adc0-cfbb-4b71-adcd-1f3797196554,174.180.197.214,Mt Laurel,39.96657,-74.90327,North America,"Washington, D.C.",United States,2021-07-12 04:41:15,4882.38,Himmat Uppal,d9c482912509a438ce05e0bae1e333cf594995483e25e3a4c684bbabb11f68a7,Dhar-Mand,5536,Tirupati,USD,American Express,06/28,fce86e339dc3131c489202ec3b6c8d4319c61f152b3541ba0e4141e5d5c3fac3,5,1,2,Online,174.180.197.214,Tablet,qrattan,Recusandae inventore quas. Porro perspiciatis nesciunt ratione architecto ducimus.
66c3dd26-b433-4c9d-b050-979f94a13f14,168.164.199.231,Douglasdale,-26.0383,27.99582,Africa,Pretoria,South Africa,2020-04-12 12:39:27,4399.04,Reyansh Bawa,e7a7bc02c03533315ff8c47cba477418748f00655fabb320c48dcb8ee7f3ba86,Chaudhary-Shan,4182,Warangal,EUR,MasterCard,10/29,6f90a5a0d3234433d03c7a06fc4bd5c3ac1f21f33978292fee61323e22238a92,12,1,,Online,168.164.199.231,Tablet,sanghviaarna,Iusto quos dolorum impedit. Accusantium illo iusto iusto corrupti dolorum. Quaerat quisquam qui voluptate nobis eveniet maiores.
dbc170f2-37bc-40fe-a6d3-d5c3b2a7d785,145.140.62.144,Utrecht,52.08906,5.11343,Europe,Amsterdam,Netherlands,2021-04-30 08:00:04,2224.77,Nehmat Singhal,0169a42073f0968851b2f1b9ee92830881fd6eeafe212d582735c38d468c6b44,"Khatri, Khalsa and Manda",8508,Vijayawada,INR,Visa,07/26,0604cd3138feed202ef293e062da2f4720f77a05d25ee036a7a01c9cfcdd1f0a,5,1,1,Online,145.140.62.144,Mobile,ojasapte,Cumque accusantium repellendus quod aut. Atque autem rem laudantium doloribus vitae molestiae.
c0da2430-b8bc-4d83-9f26-114fde616c2e,207.116.251.112,Morristown,40.77166,-74.50591,North America,"Washington, D.C.",United States,2020-01-23 08:51:55,4276.82,Darshit Salvi,8b4028d5272ae5ff51985153732cd14dbfa3335f013215abb28ccd50e9eb267a,Mani-Sant,3842,Mysore,USD,American Express,08/33,3d734d729009b74c011651eb24b06a74151fb99b8da5110295da8bb77ec3f92d,0,1,3 or more,Online,207.116.251.112,Desktop,trisha60,"Quibusdam asperiores velit natus magni rerum temporibus.
Enim dolore temporibus accusamus. Mollitia architecto iusto dolore asperiores dolorum labore. Accusamus velit nam perspiciatis maiores labore."
c21ac146-28d7-4d5e-a3ed-d5bb4ab99dcb,53.120.225.104,Stuttgart,48.78742,9.23694,Europe,Berlin,Germany,2020-02-08 07:45:01,4747.72,Advika Bora,fdaa6e8f263d2cfddb560aff68d4fe497595f6d8263341c03a2c33b9cbe541db,"Kumer, Bora and Bhatt",9238,Aurangabad,USD,MasterCard,10/26,4771bef2c04a34b548b77ea7581cf821152d9dea9c2c85151a07856fe3639314,5,1,,Online,53.120.225.104,Tablet,,"Iste quidem repellendus odit non. Alias eius recusandae maiores officia tempora. Labore dolores beatae.
Sint optio magnam impedit harum aut exercitationem. Quos ea libero."
2b610ef9-ac83-4e7e-b39d-fed424bf470f,175.7.199.153,Zhangjiajie,29.1274,110.47992,Asia,Beijing,China,2022-06-04 10:00:30,3776.03,Manikya Wable,2c22d491f5f7964827a19e6125eb15bd17d23691bf08d2d95dc0901b5ca0f490,"Kaur, Sandhu and Jaggi",7932,Tiruchirappalli,USD,Visa,03/31,f57b8252cea0e3cad78056cbf96b9fc041279769afd2228f8c9a8a904550aeb0,5,1,,In-Person,175.7.199.153,Desktop,adah80,Ipsam error dolores minus blanditiis. Culpa dolores expedita est molestias accusamus. Praesentium perferendis architecto tempora itaque officia.
5d90a457-94f6-403e-8a60-817e927661ce,182.143.179.176,Chengdu,30.65946,104.06574,Asia,Beijing,China,2023-02-06 09:33:13,1390.73,Rati Divan,b5d49c930885ff2bbdbd41811c9e9c2ad18c34c4697cde49472c9536c48a5671,Chacko and Sons,8973,Salem,EUR,Visa,02/29,0ebb3519a0c4044c4571b2408a52e7ed8009564205ca65a69fd43f232352f256,12,1,2,In-Person,182.143.179.176,Desktop,,Dicta sit dolore fuga tempore expedita vitae. Quidem delectus laboriosam molestias dolorum sunt quasi. Pariatur ducimus molestias odit in libero.
44672011-7703-426e-bdee-0d763136608a,36.1.138.58,Ledong,18.74758,109.17544,Asia,Beijing,China,2022-04-05 02:26:02,604.99,Ehsaan Sarna,2d4d7b980fbe07d56fd3ffe1216bcbe3c2be8532e20cefd4df227f1eb50e1dcd,Sharma Inc,2068,Naihati,USD,Visa,10/29,864995ea35b82212a9a2d456a3f89833f24651c4e5ebc21c18476a9afb065035,0,1,3 or more,In-Person,36.1.138.58,Mobile,advikdevi,Distinctio unde beatae ipsam est explicabo dolore. Perferendis facilis nemo vero beatae suscipit vitae. Dolore exercitationem quos repellat.
9ba00963-1380-4b3b-97fb-2e3ad6612f12,173.120.4.141,Elkridge,39.20699,-76.72722,North America,"Washington, D.C.",United States,2021-11-28 20:38:46,3453.73,Gatik Goyal,ab49e021cfc983178d1384e4396ca4bfee1942f90d72b2ce7c71d57ca7c2dc8e,Chacko Ltd,4989,Tirunelveli,USD,Visa,06/33,cc1af790b8e0c7460a7d41f6b57105ac04b4cac6a1edf9653bf85b006b77ee80,0,1,,Online,173.120.4.141,Tablet,,Voluptas consectetur illum accusamus quas. Est nam delectus odio. Consectetur cum eum reprehenderit consequatur ab vero.
53d5c82d-762d-4caf-bb16-c4ae8b96499a,69.65.238.240,Lubbock,33.58467,-101.87087,North America,"Washington, D.C.",United States,2020-03-21 06:59:53,890.42,Priyansh Shere,f9935cd50fd3a5cfc5e9afb171c90f3e108faf49abd6df14dab76658d0d77877,Balakrishnan Ltd,1506,Ambarnath,USD,Visa,05/24,6d976934be74941fba578b143ba964eded443d10384e3f3d62a1ba7b4d339df8,12,1,,Online,69.65.238.240,Mobile,,"Dolor sapiente nisi quis. Odio enim hic quidem.
Culpa nihil doloremque. Nam nostrum dicta placeat optio odio. Sint at in accusantium."
6bb15a88-d98b-4b52-97ea-22a57d23d8cf,108.115.105.79,Chicago,41.81154,-87.72526,North America,"Washington, D.C.",United States,2021-12-15 05:27:07,2189.16,Tiya Jayaraman,b7ed413ed6d4881443499b6548b96fdfa81244722ed89c1037a4ed6e66898244,Ganesh-D’Alia,8209,Bharatpur,USD,American Express,06/26,12e967ca0f368d0d8511518c58c6929146650bb1babce4448263e67722dd0161,12,1,3 or more,In-Person,108.115.105.79,Desktop,,Natus hic quia nemo. Dolorem recusandae repudiandae qui et tenetur. Reiciendis tenetur ullam animi ut. Dignissimos rerum veritatis.
e948c70f-c689-41cd-9a80-c45545d5c4b7,173.36.255.199,Wilmington,39.7602,-75.62241,North America,"Washington, D.C.",United States,2023-05-08 00:45:21,2749.86,Vidur Chaudhary,d416f3235bc6bdb01beecfe44b2cb8cf1dae0fce737f001f70775bcfb065e42f,"Bath, Sami and Sura",3450,Hubli–Dharwad,USD,MasterCard,03/31,97a6d21df7c51e8289ac1a8c026aaac143e15aa1957f54f42e30d8f8a85c3a55,0,1,2,In-Person,173.36.255.199,Desktop,,Doloremque ducimus sequi. Amet laborum nemo quis quia nam repudiandae. Cumque error aspernatur consequatur aspernatur vero. Tenetur quidem necessitatibus qui quia pariatur similique eum.
bf58032d-ccb4-4c9f-8f02-6ee4e5231a96,40.135.5.231,Little Rock,34.78923,-92.39874,North America,"Washington, D.C.",United States,2020-06-19 15:36:53,1827.41,Alisha Bhargava,86b9f15ddcbab812faddf82ea7105d698a4e4e496c7d71c9580040ef31d21df9,"Upadhyay, Ray and Gole",3170,Aizawl,USD,MasterCard,08/25,46f9d22816179479bd27b0036854788327eedf3f6f5d8dcb866b976e17cc9715,12,1,2,Online,40.135.5.231,Tablet,,Deserunt expedita nisi saepe. Corporis unde minima omnis corporis optio soluta. Aut facere aliquid laborum quia omnis.
f70ff0d3-67d6-4675-8cc2-c6480b767e0c,53.124.72.180,Stuttgart,48.78742,9.23694,Europe,Berlin,Germany,2020-01-18 11:54:38,1359.9,Indrajit Shukla,153c8ab16956a2bb22bec6254e70333de5b8d5190aba0d35d26f19b18f6108a8,Yogi Inc,5594,Karawal Nagar,INR,Visa,06/29,36c1cc2f9d7022bf6beacb6248a89e7e677b3bf9a91e6457a5ffdbade55b76da,12,1,,Online,53.124.72.180,Desktop,,Voluptate reiciendis ducimus iure consequuntur. Inventore enim earum provident quod. Aliquam officia hic ipsa veniam repellendus aut.
dec4d947-cff9-43ea-b212-306f7c52d7d3,196.6.90.205,Croydon,-26.12222,28.20039,Africa,Pretoria,South Africa,2022-01-09 11:58:20,2702.41,Rania Chatterjee,b7854300df67c2514ddcef33fcbc9af81badff4f01beadde25d3b536877d542e,Mann PLC,8802,Medininagar,EUR,Visa,01/25,5b4afb8d2ed60a5777760a1cd17fb91b7c940c125cc7f74ae40b75df92036e5b,0,1,2,In-Person,196.6.90.205,Mobile,,In eius fugit eligendi pariatur delectus. Nemo reprehenderit suscipit ex adipisci. Placeat quisquam nisi odit veritatis.
9a6f74ab-8ea1-4740-8610-26fe20f94d2c,216.5.255.106,Ashburn,39.01121,-77.4712,North America,"Washington, D.C.",United States,2021-03-14 13:24:01,3745.78,Myra Bains,cb3ce594c98cceabf522dfbd2cf21faf78a686152da9e4c576a116a074422547,Deol PLC,7938,Chittoor,EUR,MasterCard,03/32,fc4fb94d36f45aa9d13358022455e55db4b6f0eb536a1b2897c90dfd3df9eb9b,12,1,1,In-Person,216.5.255.106,Tablet,heerchatterjee,"Quod facere a beatae explicabo distinctio. Molestiae odit cupiditate.
Atque accusamus pariatur pariatur autem corrupti quo consectetur."
a3bca4d9-fd74-496d-84aa-af886c88806b,142.243.28.244,Montréal,45.49599,-73.55422,North America,Ottawa,Canada,2021-05-17 15:42:48,4347.43,Zara Sehgal,9f5639bdbc396027cd9878a9ed846d54fd177c815e2261d09a4c4f20737d2875,Dara-Mall,3161,Vijayanagaram,EUR,Visa,11/26,c22e1a4acbd2d996ff19a852585f9434883c30124f6b118eb9152fe4e5ee7994,12,1,1,In-Person,142.243.28.244,Desktop,,"Est doloremque impedit officia doloremque veniam possimus. Assumenda velit illum dolorem ipsum ratione occaecati maiores.
Totam in quas mollitia.
Sed beatae tempora voluptatem."
e0f13c4f-25dc-4586-929c-d8ac4c8445c2,91.150.137.177,Warsaw,52.15381,21.01154,Europe,Warsaw,Poland,2021-03-19 19:55:14,2771.8,Alia Jha,93289358485740cc7ebeb7726a2006f3fe7a7ec3ac37af80c728825924c535af,Mall PLC,4309,Madhyamgram,EUR,MasterCard,12/28,724213d95916de041564e5d39c2373585dc15855743a42a5841d849b9f3716de,0,1,3 or more,In-Person,91.150.137.177,Tablet,,Nisi nam incidunt quisquam provident dolor pariatur accusantium. Maiores laboriosam dolorum quam consequuntur excepturi. Nam praesentium veritatis rerum nisi natus laborum.
f0c8a2ae-f43f-4010-96d8-a9e481439bad,200.15.190.25,Redmond,47.67332,-122.12927,North America,"Washington, D.C.",United States,2022-04-30 04:35:58,2718.63,Krish Sawhney,45660f2c0fcb4f6cea2f79f69a744c6acb1c3c0ea08e72250b934b57691fd208,Raval and Sons,3022,Latur,USD,Visa,11/30,524148f24802f8c68974c2e1ecc8b8f47d0d60b7a0d1948951c050a25b5a8e59,12,1,3 or more,In-Person,200.15.190.25,Desktop,,Quos laboriosam sint sunt qui. Accusantium doloribus accusamus saepe voluptatibus.
85877260-56a3-47ee-97a2-7366f6ffac87,223.81.58.75,Qingdao,36.78688,119.95996,Asia,Beijing,China,2021-11-14 05:20:57,3894.76,Yuvraj  Solanki,bd9af683e2c512aa0f5e2c49470754397f47f860a82fd98b59d00bc474a84bec,"Ranganathan, Kannan and Sastry",2578,Rewa,INR,Visa,09/31,a6c2a2325dfd588f202a240a06ccb2b037854e7097a303fc8991ecc15501528c,0,1,2,Online,223.81.58.75,Mobile,jbava,Molestiae quia maiores facere. Esse nesciunt odit alias suscipit.
87956bd5-5b21-48e5-b493-72083413b61c,192.21.165.15,London,51.60999,-0.24436,Europe,London,United Kingdom,2021-09-12 01:33:59,4137.1,Prisha Karan,bae02279450a7675801f3d6e9feb1d4a1e16bad6d40f1ba259f5d5a1ef38e513,"Rout, Hegde and Hora",3063,Katihar,USD,Visa,12/25,d15e7843961ed4bfa3e08a80b882c74670e9e9347ea55325cbc1be93c7f54edc,12,1,1,Online,192.21.165.15,Desktop,,Culpa quos placeat. Dolorem dicta neque reprehenderit voluptatem.
933c22ec-decc-4d2c-8bbb-78a626fa9aed,49.170.57.4,Seoul,37.55886,126.99989,Asia,Seoul,South Korea,2023-04-23 03:11:07,830.06,Kimaya Ganesh,498c5e6114ef4b3d9e028d84a6672a95b29ef8787e6588383c860fe7a69fe5e6,"Badal, Ghosh and Bhattacharyya",2577,Mehsana,EUR,American Express,01/33,115c85c54ec48b81095f965bdafd0f44a9b015805ef1c53b9e79c92b536c3e9d,12,1,,Online,49.170.57.4,Mobile,nehmatwable,Ullam quo consequatur beatae. Esse voluptas ad id incidunt reprehenderit praesentium hic. Quo quas adipisci laborum. Distinctio quibusdam error magni in nihil tenetur expedita.
2b2dc057-68c1-4a1d-b2bf-6f2ed6423100,165.88.101.32,"Wellesley, Town of",42.31915,-71.23166,North America,"Washington, D.C.",United States,2021-02-16 18:25:51,3689.71,Anvi Bali,16ac400d6626590dadb8b7e747e630fc3abda26c6392637c9ee80441daf7b975,Rajan LLC,1656,Gopalpur,USD,American Express,05/29,60f070e3393291d6f836bf0acdca6138eadc4dd1d168ccaf03ab17cf0464f81b,0,1,,Online,165.88.101.32,Tablet,,Suscipit facilis assumenda quisquam quidem. Quisquam dolorem debitis similique deleniti excepturi.
f8ab4182-2757-4555-a46d-38dc7cdb1e6c,39.175.78.50,Taizhou,28.67301,121.44287,Asia,Beijing,China,2022-11-08 16:34:21,2613.95,Madhup Mallick,acb4ceae37a1122720aa869bfacd44a029ce9256934795e796a683b4b85516f8,Dani-Ahuja,6431,Mumbai,EUR,Visa,11/23,d874e4e4a5df21173b0f83e313151f813bea4f488686efe670ae47f87c177595,0,1,,In-Person,39.175.78.50,Mobile,,Quasi illum sequi aliquam. Assumenda provident maiores nihil magnam veniam. Incidunt vitae hic aspernatur officiis.
0e4b0321-d57d-406f-ac05-f62aa5967b44,65.175.163.220,Concord,43.20725,-71.5366,North America,"Washington, D.C.",United States,2020-05-16 04:00:31,1867.13,Elakshi Deep,5ac74589e3c6391d4936f5ba82cfdb6cf91bf37fac8113c07f1b31a2f1fdc66d,Deshpande-Dara,3144,Suryapet,EUR,Visa,04/32,97a6d21df7c51e8289ac1a8c026aaac143e15aa1957f54f42e30d8f8a85c3a55,12,1,1,In-Person,65.175.163.220,Mobile,kanav44,Illum doloremque aliquid natus esse expedita veniam. Occaecati quia neque error.
145b5c32-7d2a-42ad-95bc-72b361cb485a,134.30.206.168,Berlin,52.41118,13.12977,Europe,Berlin,Germany,2022-04-11 18:40:44,3579.42,Faiyaz Wali,eeebe93a75496514e84be2f1118994fca6b1dcf21610f7495342fbd7458a9a64,Virk PLC,6625,Jalgaon,INR,Visa,12/27,fce86e339dc3131c489202ec3b6c8d4319c61f152b3541ba0e4141e5d5c3fac3,0,1,1,In-Person,134.30.206.168,Desktop,gabauthkarsh,"Temporibus accusamus suscipit dolore laudantium dignissimos recusandae.
Eum architecto sed dolorem atque."
b97eac6d-9369-447e-bf00-72499ce1b5b4,149.99.82.104,Brampton,43.70401,-79.71532,North America,Ottawa,Canada,2021-09-05 00:05:53,4134.58,Hazel Keer,90f2b13bd07a7c68a3f18c8d1195ed143bc9ed4c04db38783ed0e39b9d045755,"Krishnamurthy, De and Mander",8776,Ludhiana,EUR,MasterCard,07/29,6db6eb4af1e18ab81d3878e44672185d60ca8c988c9e2f7783de220735534c33,5,1,1,In-Person,149.99.82.104,Desktop,,"Quidem atque distinctio. Tempora esse debitis tenetur dolores rerum.
Aperiam recusandae voluptatum. Sed aperiam pariatur laborum ea voluptatem numquam."
0b320f2c-0e4f-457e-9ab0-6c4c661a367d,175.139.174.171,Kuala Lumpur,3.14789,101.69405,Asia,Kuala Lumpur,Malaysia,2022-07-19 13:58:38,1519.82,Taimur Agate,a796c83fae1a32760a1cdcfb7f4c084363738bd8465c0a24ed0ed7b310768089,Tank-Sathe,5351,Bettiah,INR,MasterCard,06/26,1bde41ce9b4fccbf7dde0dc315d1aea5fa03f78c56feb1ba744be9e37fab2dce,0,1,,Online,175.139.174.171,Mobile,,Delectus sed reiciendis natus. Reprehenderit cumque odio suscipit aliquid molestias.
