Transaction Date and Time,Transaction Amount,Cardholder Name,Card Number (Hashed or Encrypted),Merchant Name,Merchant Category Code (MCC),Transaction Location (City or ZIP Code),Transaction Currency,Card Type,Card Expiration Date,CVV Code (Hashed or Encrypted),Transaction Response Code,Transaction ID,Fraud Flag or Label,Previous Transactions,Transaction Source,IP Address,Device Information,User Account Information,Transaction Notes
12/4/2021 08:18,3531.39,Rohan Swamy,63a2c623b09b093d658694c72819f86a286010053c71e8249c9f05c113044baf,Saran LLC,4408,Singrauli,USD,Visa,28-Nov,42f0bec3310ddd8a55e8d62817337ca49c55a898c14ab073d07c16dee24d73d4,5,b28554cc-db84-4c8b-8310-abf792e67791,0,1,Online,57.83.103.27,Tablet,hkade,"Labore itaque debitis quisquam odit. Sunt delectus quos nihil quae laudantium ut.
Consectetur fuga maxime eos sequi sequi temporibus. Numquam fugit facere veniam illum cupiditate."
12/12/2021 03:08,574.99,Kiaan Cheema,cd39593948e61fe6912eff8e34cb6a1fead20625395fc6732579172d926dd18d,"Ramaswamy, Date and Sunder",3719,Berhampore,INR,Visa,26-Sep,7cb676d57114874e00c536916e6dcad2a5d3cb8c9a5abc06335df359cd9a6ef9,5,db3ea5a9-66d9-449e-9789-77b096bb8b18,0,2,Online,101.217.155.158,Desktop,,"Autem aliquam repellat voluptate esse.
Soluta labore necessitatibus doloremque. Debitis veniam reprehenderit ipsum. Voluptatem totam velit tenetur excepturi."
3/26/2020 16:32,2188.29,Miraya Walla,8f14b4c87def17295413eb146ec317b689497343464c8117e63bfa5fa5489b37,Sami PLC,7249,Faridabad,INR,MasterCard,28-Dec,59b524f8de039389005bce58385cae1d9241abd663e87647727abc8802e85c3b,12,38d55c24-a887-4fd9-ad28-2352c7dc86d8,0,2,Online,5.16.156.19,Tablet,,"Vel perferendis magnam facere sit cumque ducimus. Vel minus cupiditate nesciunt.
Nihil omnis sunt rerum.
Fuga eveniet maiores dignissimos dolorem error. Facere inventore ab."
8/29/2021 13:55,1177.27,Tanya Gole,da15c7a3b0d9cdad2443a994103abb55dc86fbfa0054fb6ef290d1e9bf4de4ac,Johal-Kibe,2558,Kamarhati,EUR,Visa,25-Dec,462c39f8e9bbf461369150222f7493055e67079106a1a721824544b113519bf3,12,76452d54-8f8e-48a4-acbc-97a879c47446,0,3 or more,Online,143.123.130.160,Tablet,,"Minus totam sint similique. Ipsa eligendi excepturi.
Eaque minima tenetur dolor nobis. Fugit dolorem illo ipsam est.
Unde incidunt tenetur esse. Iusto nihil reprehenderit voluptas."
11/24/2022 20:25,3041.28,Saira Rana,6d575045ea0407392dac26de0690c1a164a5035a78e6e917965dc54375ab55bd,Handa-Dixit,9048,Jamalpur,EUR,American Express,Jan-33,40962624bfc236888ff8a68a74b0c30166b7245423520bb28196b67f57d5e332,12,bc7dabec-962d-41a4-808e-1ba864a42deb,0,2,Online,61.99.213.196,Tablet,,Quis magni sequi sit voluptate voluptate.
3/31/2022 17:57,2825.23,Saira Sanghvi,0520488ce75da54e57a93908a3e52b4646efd4faa01b71b17316973e963389ba,Bhagat Inc,5152,Rajahmundry,USD,Visa,26-Nov,dd8e8c8c9dae8978f122d7bcf3d0d49f6a0e86b9fc35528f55e78f7408927bb1,5,3155e9c8-a3c8-4192-ae22-df6a107f9f61,0,1,In-Person,223.191.11.249,Tablet,obadal,"Tenetur natus explicabo reprehenderit cumque. Porro voluptates rem reiciendis aut.
Minus culpa sed sequi. Ducimus dolorem perferendis officia sit."
7/26/2023 21:06,616.05,Neelofar Manne,f0a6f4cd326fcf8b21866a76f5989eb2590b4e8cf397868dcc376e6f041cb514,Cheema LLC,7529,Firozabad,INR,MasterCard,Feb-33,5092c37bcbc9f0fb33cb0f9cab7aa5ae94ed0f1219773c380b143b7c1224d01b,5,3e7f17f4-dd3c-4876-b258-6ee0fcf04eda,0,3 or more,Online,144.69.188.15,Desktop,,Nobis illo corporis error praesentium tempora officiis nostrum. Laudantium cupiditate iusto beatae quos eligendi quos. Facilis accusamus non eum harum voluptatem modi.
7/17/2021 05:18,1688.29,Oorja Dave,44b29e72a1f366abea93ac5e30a31b321b2c1085304635fff5b9d74591ccf6f7,Krishnamurthy-Chaudry,2261,Vadodara,USD,American Express,Jan-32,98144d79af44407273f26589afc01901b7b296deada61a4740b0d404c5043c53,5,eaa33b9e-7464-487c-a7b0-026267c962c5,0,2,In-Person,217.41.80.81,Mobile,,Dolorum adipisci hic alias occaecati sapiente veritatis illo. Quia quibusdam quo placeat. Veritatis explicabo fuga aspernatur architecto expedita quidem. Aperiam debitis officiis quam odit accusamus.
4/18/2020 10:40,4788.49,Aniruddh Loyal,a8cd5985f2706ccf245eba9098b615feaf1e4807441110e0b1276cdb765cbbf9,Varma-Ramaswamy,3922,Bongaigaon,EUR,Visa,31-Jan,131b0c35e2d7edef9dd63f48eff39341ef0a5f770538aa4e0017f41b9cdb135d,12,7c56b807-0727-4b10-b52b-332e12ad32be,0,None,Online,184.247.231.255,Tablet,lakshaykhanna,"Facilis qui occaecati amet animi modi. Atque rem et est nihil.
Nobis inventore libero id distinctio soluta. Beatae tenetur illum eaque natus. Distinctio doloribus illo."
10/14/2020 04:23,1299.17,Krish Chauhan,78cc38813a8b283e80fbcada0f6bf52dda03b1e74b834e14845b31d5e874c42a,"Tank, Dyal and Zachariah",6570,New Delhi,EUR,Visa,29-Jun,ea415bf50eb65ade427d8d80222df4627e28cd9a418f830bfd9b81d4149bb2ab,0,3ed52762-62c5-4c3a-84d3-ff9a6d31bf4d,0,3 or more,In-Person,213.207.198.37,Desktop,,"Ullam recusandae nisi ea.
Eaque dolore repellendus id. Maiores atque vel reprehenderit nesciunt. Quasi ut optio fuga."
2/13/2020 06:25,650.08,Kabir Bora,fd7f56dadcec183106d413ef563d5ef5082cc55e03c278ee7c914f3ea0f35c27,Chaudry and Sons,2661,Sikar,INR,MasterCard,Sep-32,c2a181d8178a9f753b013fc4bb892ceeb5dc5bcb763352610844b93341ea52a4,5,cfa65652-cce3-49a7-a983-5475fee91921,0,1,Online,217.64.132.250,Mobile,,"Deserunt ex voluptatibus modi. Laudantium dolores doloribus.
Numquam deserunt corporis laborum consequatur. Rem eveniet quis quibusdam."
8/25/2023 19:36,2323.01,Baiju Sachdev,d61001771ac2361df394b62f143391857bc73139ee9c59d3e604173d898a46de,Deshmukh-Sheth,3324,Sirsa,INR,Visa,25-Jun,bda584056eb9957d6c681e00079eff36fec289e2a0432a4221b95438dfef5ca4,12,7b9999a1-a5e4-4774-a98b-c96f75671fbd,0,2,Online,189.187.56.196,Mobile,,Veniam placeat et quaerat aspernatur dolorem. Placeat iure sapiente eveniet porro possimus. Reprehenderit ex magnam doloremque fugiat optio ut nulla.
4/24/2020 15:29,1176.66,Nirvaan Chopra,63d0d937bbc3778168980984941b95ec2731421738a09b4fc6f7b41720b537f5,Madan-Agarwal,6200,Warangal,USD,Visa,Jul-32,28dae7c8bde2f3ca608f86d0e16a214dee74c74bee011cdfdd46bc04b655bc14,0,e8297bbe-e62f-45b0-8af7-9d213e849034,0,2,Online,211.223.97.218,Desktop,,"Facere ipsam natus. Distinctio id aliquid harum eveniet.
Beatae eius tempore quisquam dolor. Earum incidunt ipsa tempore."
7/10/2023 00:27,646.95,Mohanlal Ganesh,872a2dfa76113c60ae06b14e503fee952145d42694183646f65d3f5d1b494ca8,Brahmbhatt PLC,1805,Panipat,USD,American Express,24-Apr,90b0ce469fbd8e30a2862bb24d562dc641c534a9b43c7c33c25cfaefe25e5e47,0,9258f3f4-4872-446f-83e4-bf9362a17b89,0,None,Online,17.239.131.69,Desktop,rhea37,"Labore ducimus minus eius dolor.
Dolore corporis adipisci molestias odit dolores. Exercitationem vero soluta atque."
10/31/2020 05:57,142.07,Khushi Varghese,c0551ef2a65ab7ca079338e9868f927e1f23671641c6bbbd80dda52b36b356d9,Dugar-Jani,2519,Sambhal,USD,MasterCard,29-May,9b09d7f65345fc85aaa8814b69f3c933ce5eda41786f0c1df1b1ab2b1fdd2ecc,0,243c7102-ef69-4207-bae2-c1c3b9601f31,0,2,Online,218.186.173.221,Desktop,,Animi illo iure id. Vitae exercitationem veritatis necessitatibus recusandae nostrum id magnam. Minima repellat eius voluptatibus ratione esse eveniet.
9/13/2021 13:30,4284.34,Yakshit Edwin,65c5115f46f6cd0874a5ef8fecf7577294805b32701801360986760641129231,"Choudhry, Balakrishnan and Vyas",9989,Arrah,EUR,Visa,26-Jul,5c17cac5569c1ab72a3f009c7608dfc49299ad8f447e4724030ea416383b04fd,12,9a840841-4f13-4433-85bd-eaf682f2877f,0,1,In-Person,37.75.209.220,Tablet,,In assumenda sunt unde reprehenderit. Dignissimos eaque aliquam maiores officiis. Saepe optio libero corrupti. Eos earum odio possimus error.
7/9/2022 06:02,4793.23,Fateh Vaidya,2eead6bc9eb7e120d58d4c27c7ee62956058cf2f7826566b54ddefeb9f40f439,Shenoy-Chanda,9999,Pali,USD,American Express,Jul-32,59b524f8de039389005bce58385cae1d9241abd663e87647727abc8802e85c3b,12,0d96462f-b02a-422a-b9ad-4b3d191fe527,0,3 or more,In-Person,45.106.18.18,Tablet,,"Perferendis aut optio debitis eum. Nobis cumque quos consequatur temporibus aut quod.
Nesciunt molestiae facere illum. Minima dignissimos illum architecto.
Quasi quidem facilis dolores minus sequi."
7/20/2021 07:11,4833.85,Hiran Yogi,85e03c355a5ba3a030c8bd3369486f226627ba5209f4c3f9ea4e5b41e2fd020e,Hans Group,2554,Proddatur,EUR,American Express,27-Mar,0a1f1256f9bac68e806442aa76455bb761af5414855efa23c1b3fd54477c0ba1,0,11718bdc-2e63-47c9-8a9e-808b4c429682,0,2,In-Person,16.153.141.171,Desktop,igulati,Voluptatibus fuga praesentium vel necessitatibus cupiditate itaque. Ad accusantium libero dolor quos. Ipsam perspiciatis debitis eveniet eius ea consectetur.
3/17/2021 03:06,585.12,Tarini Manne,0e12b0ee2ee485f7c7be9a173f26b0b399c3a671a917d40b6bca255cec5e748f,Grewal Group,1000,Warangal,EUR,MasterCard,30-Jun,1a1cf797fabe7f95836fabeca626907c77b3e6c9aff7c2290b396a238c69362e,0,f9c2f6e2-2c0b-4809-b1a5-36f8e693fce5,0,3 or more,In-Person,159.95.252.9,Desktop,,Nemo dolorum placeat dolore dolore quia incidunt. Enim praesentium earum. Porro incidunt sed aperiam voluptates veniam adipisci.
6/10/2022 06:55,4959.18,Lakshit Joshi,ae22a3f9573adce92dd6f553a0da553c20a6cdb01cef36b9ab4cf9155d1e77d5,Dhillon and Sons,7246,Nashik,EUR,MasterCard,28-Aug,7595dae9cde82218336a5457ed9d55ec898c51623f73a69eefaa57a2cc9194fc,0,c36c785a-d8a5-40f8-b59c-b4be4f0c76e5,0,1,Online,200.202.211.220,Mobile,gswaminathan,Vero distinctio facilis architecto accusantium. Beatae amet ipsam tempore sequi recusandae assumenda. Deleniti asperiores sapiente deserunt nam at autem.
6/8/2022 08:28,1347.77,Shanaya Dhar,d138267011c672a6210f5efc3b812a15bbd34704fa20c79b41a97d1bbe0e1fa9,Buch and Sons,4244,Imphal,USD,American Express,Jun-31,3bd625f07792e885b5a4b5f0b9005a5b53a56a610efa2c27cd923aed53a6a4b5,12,b5ff74a1-ada9-4f39-bf18-a71dc159aa52,0,3 or more,Online,169.23.61.187,Tablet,dewanhiran,Cumque repellat fuga ipsa deleniti harum reprehenderit. Quo sapiente suscipit unde nostrum. Eum vero alias sunt nihil nam.
6/25/2023 20:47,1931.73,Kimaya Bhardwaj,d2b05ce7d739c7bac35fca0b800398b357204c87976e9c515d3716ac36f50f39,Randhawa Ltd,1223,Dibrugarh,INR,Visa,28-Dec,793733573a1dfd14a2e889a11b2ad7b6981de29df813863b528dc1ae99416eeb,0,72405370-966f-4059-a23e-9d00f218b306,0,3 or more,In-Person,48.109.196.30,Tablet,hayrehunar,"Aspernatur ab accusantium inventore. Laudantium vitae reiciendis ut necessitatibus.
Qui nihil omnis facere impedit. Omnis quo tempore necessitatibus enim pariatur eaque."
5/3/2022 01:19,2294.23,Zara Amble,f261529d5e569b65e1543b613bfcab63b7d43b01bbb8a5494e13eb1fcbc902b5,Madan and Sons,8342,Kulti,EUR,American Express,27-Jun,3033cf66fa728da7a2940d823aad8118fb40687ebfad1147c313478b2baafe4b,12,a53417ff-15e9-44ae-a1b3-3986d8ba2eb3,0,3 or more,Online,147.187.104.117,Mobile,krishchaudhary,Doloremque occaecati blanditiis deserunt molestiae. Tenetur illum voluptatibus accusamus in esse. Vitae voluptates porro vitae fugit eius architecto.
10/14/2022 03:58,4100.81,Aaryahi Kurian,d16081570055b3b36c78ba35056f2b67266dcfde2a2e0c5fc1477ca47a579902,Dani and Sons,9403,Udupi,USD,American Express,30-Aug,1b3c33580f2e2094cbde0bfd58f8008ee6e29c06643ca310222045c82fe0ab0e,5,f8ac01cd-62bf-477e-bfbe-e9a756b44a8c,0,1,Online,206.66.142.79,Mobile,,Iusto error inventore provident exercitationem minima id. Reprehenderit sint natus. Enim sapiente dicta tempora nam itaque.
8/9/2021 17:05,3401.42,Aarna Uppal,15c2cb84be6b230310af2dacfabcd66518ef9a4cd4091e8c39dd7869dcb6a7ce,Chaudhry LLC,4312,Machilipatnam,INR,MasterCard,28-Dec,96da2f8885ba92c9ca4d34bb763a3bc9e19017f0df6424956d61f45abdc7f241,12,57dcc962-58b0-4054-8362-afd735c08771,0,3 or more,Online,193.82.78.28,Desktop,,"Ad debitis a voluptas nam. Inventore corrupti officiis. Alias praesentium aperiam iste delectus.
Ab rerum animi minima. Dicta ea ipsum quae occaecati voluptatem."
8/24/2023 19:24,795.64,Devansh Sanghvi,c92b111f23dd499f40c597ac2e072ad6b79d877e5eaaa044eba3984e5aa28bdf,Gupta-Talwar,3640,Bhalswa Jahangir Pur,INR,American Express,Jun-33,1bde41ce9b4fccbf7dde0dc315d1aea5fa03f78c56feb1ba744be9e37fab2dce,0,bf1a825c-5f9a-4222-b0c1-3250bb6e895f,0,None,In-Person,203.38.36.194,Tablet,,Voluptatibus soluta quod sed dolorem voluptates. Vitae nemo voluptatum officiis recusandae nihil.
5/5/2021 18:18,1882.37,Ishita Chada,78ae54c5c91cded59ed283025aed8585ad663576b7d15499d44f2ca346d7a5a4,Bal and Sons,6595,Hospet,EUR,American Express,Jun-32,73c2e083e4e933fc3ba76abc2bd6aea80c838c172e7db94ea473c9be4e07b2d7,0,231963dc-196d-422e-bf0e-19723ae3b7e0,0,3 or more,Online,220.216.64.177,Desktop,bhasinaarav,Voluptatibus deleniti excepturi occaecati modi rerum nulla. Ducimus atque nihil consequuntur pariatur omnis blanditiis. Cupiditate officiis dolor officiis consequuntur rem.
10/21/2022 22:36,1273.22,Biju Sachdev,e7612004f634d8d14b8b4404d8af26d0cde5f24c5159e98a3302fbfa8d75ba7a,Chauhan Group,1133,Raipur,USD,Visa,26-Aug,bb9b8ef813475d1e0ad84e2505af6656d16c990b1f77efaf9324e8fbcae2db67,5,12493298-d413-4ad9-9748-aefa4453e83c,0,2,In-Person,201.235.31.168,Tablet,arnavdevan,Minima cupiditate corrupti minus quos temporibus.
6/28/2022 15:22,231.95,Himmat Zacharia,5b1d13bac410e57f7555b471fb7df7b67ae01f8ac3c54000867b3c79d9b45ef1,Chauhan and Sons,6552,Hospet,USD,American Express,May-33,a8443b1426652157edc23a7c54fb7ad2c7643b5d8c431ceb54bc29341faf7e7c,0,9b65f0b8-3491-4c46-baf6-95d4f207e1cb,0,2,In-Person,2.163.178.239,Tablet,krishnanvihaan,Quasi nostrum deleniti soluta id quam maiores. Laudantium aliquid vero ducimus laudantium. Eveniet architecto molestiae perferendis.
1/10/2022 00:55,232.48,Hansh Sandal,c630998e4d790c57a88613cfa1e0f6afe80924522b0f341d27fc646c3133f3c9,Singhal-Bhattacharyya,5945,Morena,EUR,Visa,27-Aug,79bf08685d3138f9b109c3546780f056bc954fd69377b84a2cf23622e464897b,0,d5a9862c-b551-4ce6-927e-47621343f4dd,0,3 or more,Online,168.181.147.250,Mobile,,"Iste perferendis porro ratione alias labore. Soluta fugit culpa earum delectus animi eaque id.
Voluptatem veniam voluptates repudiandae. Perspiciatis labore molestias sequi minima."
2/27/2022 09:32,497.94,Nitya Sankaran,415c7025852d6d2246e9a0f43998dbf25802f3c32b7d17598eb766ddc2d95ba4,Ratti and Sons,1888,Varanasi,INR,American Express,Oct-32,524b2d27a1e7fbc3a1614fa661e2dcad68462352feeb8bf633deaccfb8aa84f3,0,57ea767d-1051-4afc-b247-09cf0718de4c,0,3 or more,In-Person,203.0.206.149,Desktop,,Itaque eveniet sapiente nobis facere doloribus rem voluptates. Tenetur mollitia non nemo dicta enim. Assumenda inventore ducimus molestias.
8/29/2021 23:23,2725.74,Shayak Soman,8f34b00c4bacc126389217abf532aa17dc2f88e8ce958c850690d5dd244b5eea,Biswas-Atwal,4450,Dindigul,EUR,Visa,Feb-31,509694b0a010c6431900e71b8210521af57d39ce8e64deb365f0a5c6c9a2ef6d,12,1daf37d9-caeb-468c-a5f9-58b57988fd54,0,2,Online,116.247.251.221,Tablet,,Excepturi consectetur dolores inventore. Quos in dolorem consequuntur tenetur aperiam reiciendis. Porro blanditiis illum doloribus odit.
6/19/2020 07:49,1342.51,Mahika Buch,555d5efcdd8422e2d2d9d7037ae7272159b7fe45e9963f06fbd0ac030a79a617,Kaul PLC,9443,Sonipat,USD,Visa,28-Nov,20ca98162ba780883712eb701c84e4c06f73aba78e903935a9ad799193b4627f,5,b31f2f41-3159-4474-b14e-feb21a74fb51,0,None,In-Person,209.213.231.67,Tablet,sarnanitya,"Voluptates quo eaque doloribus assumenda itaque maiores. Possimus temporibus rerum totam. Commodi veritatis vitae quam repudiandae aspernatur.
Voluptates deserunt debitis magni ab tenetur optio."
1/11/2022 07:26,577.27,Zaina Sur,339be1654e0f92a75cace4a1786d25b8e184790ca4887fe007da479648ed718f,"Apte, Brahmbhatt and Wali",9949,Agartala,USD,Visa,27-Oct,9b6c13f0d182b253c607005217881bbca28a5b04076842f6bc65580c3801a0b0,0,ba0977c8-c947-43b2-af7b-97ddabbd7d9f,0,3 or more,Online,136.123.16.156,Mobile,samaira55,Ex cum voluptatibus eum enim minima. Iste placeat mollitia a dolores. Culpa eos debitis cumque officia dolor.
9/25/2021 19:14,1905.44,Dhruv Krishnan,7f42f8daa546c40341b7d64e0e4099ce07ed157bf7aae28b8e170176a117bc53,"Dutt, Behl and Kalla",7119,Rohtak,INR,Visa,Sep-33,1d2028ddcd746a7ee87dd0739d7435602b77d4908f96e27ebdad57b09aa27b69,12,541c967f-c6b5-415d-a488-ad8c8782cb46,0,2,In-Person,77.35.199.117,Mobile,,"Quo quam deleniti consequuntur.
Fugit illum provident totam minus unde quibusdam. Sed aliquid in assumenda.
Corrupti ratione maiores. Illum itaque impedit cum. Aliquid totam sequi quo neque iure."
11/16/2022 22:15,393.42,Ivan Bhatia,0fa6d216de34e60ccdf26986d23299a8357f66aa1e7a46c264abdf4d556924a5,"Walia, Dora and Hans",4254,Varanasi,USD,American Express,27-May,46db1ca7f3598c26c3e6c8d99e3ed95d2b1c76db040b8f8cd29af723ee086077,0,0f2dc8e4-3694-473d-a29a-14b95b967717,0,2,Online,46.182.145.199,Desktop,kadakiaanay,"Totam commodi in hic. Pariatur mollitia laboriosam ut. Quod repudiandae sed voluptatibus earum.
Voluptatum dicta eveniet ab. Dolorum nisi molestias quia vitae."
9/27/2021 12:59,2714.57,Ishita D’Alia,47162de860b0c5eafcffb074f063791d81ff746101aab98c2dbaf31e2adc61e8,Chakraborty-Rajagopalan,7606,Aurangabad,INR,MasterCard,30-Oct,a0f8b2c4cb1ac82abdb37f0fe5203b97be556c4468c83bba18684d620fd8eaf9,12,ae0548b2-0962-4832-83d1-56262d993750,0,3 or more,Online,186.2.122.145,Mobile,,"Odio debitis nesciunt sapiente asperiores sapiente. Dolores repellat unde veniam dolores. Quidem sequi sunt tempore alias.
Assumenda minus vero consectetur harum fugit."
4/11/2023 17:24,4708.09,Bhavin Andra,bb3b8cb78e434d7c4c1c8dcfe7a003253319a1b735a8b963404642e6b7724934,Deo LLC,2149,Pondicherry,USD,American Express,24-Apr,d18b29d80a8bd366b77c952d9775510507c2d006eec917ab2f89ef93acc5452f,12,2147cf46-922f-43b7-9a31-aa61794cb0f2,0,2,Online,45.144.156.132,Tablet,bhaktazara,Ad perspiciatis voluptas doloremque ipsum nemo. Nostrum iusto incidunt earum laudantium facere. Explicabo sapiente esse nemo ea officia. Molestias praesentium numquam itaque enim maiores hic.
2/14/2022 18:40,2003.86,Samar Gill,13bd0155d6d670486954e66dffc10ab2140f311b028596635f97f82268fdc7af,"Ram, Gara and Sur",8886,Pune,EUR,MasterCard,28-Apr,e6f095e985e6762f1538b47ff1abda58dbe8ce088b16d8a5744fc179e9a2fc16,0,2750af29-f883-4007-8b70-94252ff824e4,0,3 or more,Online,150.108.216.40,Tablet,trisha86,Quos doloremque magni. Modi nulla odit aliquam asperiores quisquam incidunt. Veniam eligendi necessitatibus.
1/20/2021 01:11,4639.57,Darshit Dyal,05c2b6680018e017e93758356ec60102e44bc4c96275f90795ad2ffa7c1fa9fe,Wagle LLC,2030,Rourkela,EUR,Visa,28-Jun,766cb53c753baedac5dc782593e04694b3bae3aed057ac2ff98cc1aef6413137,12,8615482d-5e3b-4316-98b7-a9442cb533ce,0,None,In-Person,194.79.87.245,Desktop,armaan63,Illum optio ipsum vitae necessitatibus. Eveniet voluptate fugiat ipsam sed similique. Quae necessitatibus autem ducimus rem.
8/12/2023 22:57,1832.19,Shamik Ravel,1672d19d47896fcd87b711a16a764b6e47e0b7bbead774a5139612c167ccacde,Guha PLC,2460,Dhanbad,INR,Visa,31-Aug,9c1850fcaa632f2189deac5e9b66e02fa85be92a920b6cae7696c9b691e4bacb,5,386ea011-739b-44db-ba75-06041abd8420,0,None,In-Person,30.28.64.53,Tablet,,"Facere perspiciatis necessitatibus nulla dolorum. Velit earum laudantium. Delectus et fuga assumenda dignissimos inventore.
Explicabo architecto dignissimos necessitatibus."
4/27/2022 12:22,2705.79,Biju Halder,ccc3075491d66635567aec13394e1912d6a799f4f56e91e1e8b338c23488f1b7,"Vora, Cheema and Saraf",6600,Nadiad,EUR,Visa,23-Dec,6e8d1a943f129896827384a699a11a6bc83d13ab6b8667763df327c8b2a9b500,12,f8fc049c-3ed1-4160-8458-095861798f78,0,2,Online,9.115.115.249,Tablet,,Explicabo eveniet in consequatur ipsa corrupti. Nostrum quis molestias autem veniam quis exercitationem exercitationem. Consequuntur autem asperiores atque ad a inventore recusandae.
3/6/2021 21:06,86.31,Yuvraj  Jhaveri,5823b0c467939775c4bcbb277e8142490a70ac9610f20ca3d5245382d5650a23,Ranganathan Group,2680,Bidar,INR,American Express,27-Dec,54006483f014c53f76d879c033e5589a76e0080d8ced5d818d777344eb78656f,5,f7a5e56d-f032-461a-a34a-d8c2d6f20c62,0,None,Online,207.183.46.166,Desktop,,Eligendi aspernatur nemo consequuntur architecto ex. Consectetur occaecati cum voluptatem inventore. Suscipit adipisci quas quae vero fuga asperiores.
8/8/2021 00:19,4931.37,Khushi Warrior,cfb8b73b0d284948b3aeb63416f09ebe375b9aeb4718f1ea4a8f37cf44060738,Rajan Group,6951,Ratlam,EUR,MasterCard,31-Jul,9bdb2af6799204a299c603994b8e400e4b1fd625efdb74066cc869fee42c9df3,0,eb559c29-59bd-483a-9e21-834ef72ed8ff,0,1,Online,167.41.175.225,Tablet,,"Voluptates corrupti qui explicabo. Libero cumque sequi porro dolor.
Provident doloremque placeat fuga ullam placeat nemo. Impedit minima adipisci quia pariatur nobis."
12/26/2020 21:03,1354.29,Saira Barad,045dfcb13168f37fa955aaaa2ebcff5c12e38392902c1cec335b489c05b00f3a,Tripathi-Loyal,1678,Raichur,USD,American Express,30-Dec,dfe62e836a0a6f2633422230c81287700a56e2639652c73f264e6562220c207a,12,4e7ab4e9-9b64-444e-b653-2afd093afff4,0,None,Online,199.237.248.207,Tablet,devialisha,Aut dignissimos aut natus magni magni expedita. Praesentium dolore quis ipsum architecto a provident fuga. Eveniet accusantium libero.
12/20/2022 00:36,639.31,Taran Bal,4127a4fe9fe7216f5fffa4645b81bd981671dab67b8149b8eb4ceebfba84e1c6,Bhasin-Kumar,2472,Tiruvottiyur,USD,American Express,27-Nov,c3ea99f86b2f8a74ef4145bb245155ff5f91cd856f287523481c15a1959d5fd1,0,2371e920-379b-4f9b-b903-169c75e2217c,0,2,In-Person,12.250.202.22,Desktop,rbansal,"Inventore libero repellat pariatur consectetur veritatis eaque perspiciatis.
Libero itaque aperiam temporibus similique. Doloremque doloribus dolor sint perferendis."
10/19/2020 23:14,3239.85,Tara Barad,b0554341dbd3d23373a953deff03eb2b32b136cb277e86fcfb71ca16041270b2,"Chawla, Chacko and Chowdhury",9803,Buxar,USD,American Express,23-Oct,ad3b83575249b68aab9602de378314fc221ab07a9b2ab0bb4a245ec649219f45,5,a20ee551-ba13-444f-8361-91fe439bfb6e,0,3 or more,Online,88.168.166.242,Desktop,tusharchawla,Sunt perferendis ducimus ipsam sequi doloribus quos soluta. Beatae asperiores provident fuga expedita repellendus. Distinctio quia modi libero. Impedit perspiciatis fuga omnis.
5/8/2022 09:52,322.62,Vanya Chaudhry,a4d626d41bc4cabb4a7e83527c0c0a40003680f63a80dd1bc0fb2e45ab79362b,Baria and Sons,2677,Rewa,EUR,Visa,Oct-32,dae40fcfed8e9ce405c3e0e207ba4781acb0a6a55a527f591b6b2b442f8cbbc5,0,c80a575d-4e54-43df-b7f4-351d201ab013,0,None,Online,165.50.6.115,Desktop,,"Quis deserunt laboriosam repellat. Fuga reiciendis inventore reprehenderit enim earum.
Eveniet esse cupiditate magnam unde. Recusandae adipisci sequi culpa."
5/14/2023 01:36,639.83,Rhea Dani,53b09ca51b91cc1a541ce8a7e09bfa8c4dc6cabedc23efc373a9920c54a253e2,Dua Group,8541,Raebareli,EUR,Visa,23-Dec,71a1c003a2b855d85582c8f6c7648c49d3fe836408a7e1b5d9b222448acb3c1b,5,26da9f60-9634-4c8d-9c26-86d373ee74d4,0,3 or more,In-Person,184.182.119.74,Tablet,ukale,"Quod enim libero dignissimos at facere ipsum. Non beatae hic cupiditate hic dolor ipsam.
Quod esse minima non dolorum nemo. Nulla aperiam illo iusto. Expedita impedit inventore sit animi quod ipsa."
4/5/2023 04:19,1815.54,Shaan Bobal,f6d461c399e767262949fcea396f68ed20ad66c86da4a2bc23a7ed9ab6d04434,Acharya-Shukla,6706,Sangli-Miraj & Kupwad,INR,MasterCard,Apr-33,23c5910b8b10cfa86e40099cf01e5c2b36f4dd0a903f0c60e5517ea177f4d390,12,b5e47eeb-d09c-4ac5-b934-fe76ffd48321,0,2,Online,215.60.194.188,Desktop,qben,Aliquid perspiciatis veritatis maiores exercitationem architecto. Temporibus beatae odit. Atque aliquid ex sapiente velit error.
1/18/2022 00:42,4559.94,Miraan Thaker,50bee6e24e81d299f67fb2f671a9d83796cb798c1b5b831bd7baea57a03a6bce,Deo-Chander,8247,Suryapet,USD,American Express,May-32,c63efd61a70d0f6b7e5de2b9e0c36adfae6d760613271650c71c90df16c71344,5,95962d4f-0a10-4b30-b556-d0602cf7b5e8,0,3 or more,In-Person,50.67.203.61,Tablet,,"Facilis ea nemo ut molestiae labore. Facere perspiciatis cum temporibus fugit.
Tempore quibusdam aliquid a tenetur aliquam eos. Ullam exercitationem nihil ad iste."
